eventID;year;month;day;hour;minute;second;longitude;latitude;depth;magnitude
452;1927;5;13;22;12;0;-64.500;-23.500;30;6.05
453;1927;5;19;5;25;57;-85.149;1.710;15;6.04
454;1927;6;10;17;8;17;-78.072;-0.695;15;5.99
455;1927;6;19;8;51;0;-69.299;-32.500;30;6.05
456;1927;6;25;8;20;21;-73.168;-30.041;15;5.75
457;1927;7;14;23;27;44;-81.448;-8.709;15;6.13
458;1927;8;5;3;43;18;-85.254;-0.556;15;5.58
459;1927;10;3;23;55;52;-68.000;-21.000;100;6.52
460;1927;11;2;6;9;45;-68.476;-20.519;15;5.34
461;1927;11;14;7;19;25;-70.782;-30.798;50;6.69
462;1927;11;21;18;50;56;-79.147;-9.170;35;5.86
463;1927;11;26;12;53;58;-67.000;-24.500;180;6.81
464;1928;1;5;21;46;13;-64.000;-19.500;640;6.71
465;1928;1;8;0;40;0;-65.500;-28.000;30;5.71
466;1928;1;12;13;6;39;-71.819;-29.879;30;6.31
467;1928;1;18;12;22;24;-77.258;-14.032;35;5.93
468;1928;4;2;4;37;52;-67.846;-25.149;15;5.55
469;1928;4;9;17;34;15;-69.500;-13.000;30;6.91
470;1928;4;12;18;8;34;-73.877;-27.770;10;5.91
471;1928;4;17;18;23;0;-65.400;-24.100;30;5.96
472;1928;4;27;20;34;58;-69.500;-13.000;259;6.81
473;1928;5;14;22;14;46;-78.335;-5.194;30;7.31
474;1928;5;16;7;56;44;-79.600;-5.327;35;5.96
475;1928;5;17;10;55;0;-72.000;-13.000;30;6.23
476;1928;5;26;14;3;28;-77.716;-4.544;15;5.96
477;1928;6;25;7;20;53;-71.227;-20.273;15;5.65
478;1928;7;6;4;24;4;-66.290;-17.239;30;5.54
479;1928;7;21;5;33;0;-66.500;-26.000;30;5.28
480;1928;8;15;17;15;43;-62.500;-28.000;620;6.52
481;1928;9;11;0;27;0;-69.000;-31.000;30;5.71
482;1928;9;21;2;5;0;-64.000;-17.500;333;6.71
483;1928;9;21;13;27;5;-70.500;-15.000;250;6.81
484;1928;11;20;20;35;7;-69.997;-23.152;45;6.8
485;1928;11;29;12;23;35;-70.743;-23.878;15;5.91
486;1928;12;8;17;25;0;-68.200;-28.399;30;5.79
487;1929;2;19;5;24;8;-63.590;-17.480;33;5.49
488;1929;4;16;14;2;50;-72.367;-31.320;15;5.96
489;1929;5;23;5;4;0;-68.900;-32.899;30;5.88
490;1929;5;25;11;59;38;-75.500;-8.500;150;6.81
491;1929;7;25;8;39;12;-78.549;-0.400;30;5.88
492;1929;10;19;20;18;0;-69.000;-23.000;100;7.5
493;1929;10;22;18;10;0;-68.500;-26.000;30;5.96
494;1929;11;23;12;32;0;-69.700;-30.600;30;5.62
495;1929;12;11;7;26;8;-67.000;-21.000;173;6.71
496;1929;12;20;16;27;0;-64.000;-28.000;30;5.45
497;1929;12;31;20;14;0;-69.799;-31.500;30;6.05
498;1930;1;13;13;23;0;-68.500;-31.000;30;5.96
499;1930;2;10;4;47;0;-64.000;-24.000;30;5.71
500;1930;5;19;19;39;0;-69.000;-30.500;30;5.54
501;1930;6;25;10;17;38;-75.034;-15.340;30;6.36
502;1930;6;25;21;21;43;-76.050;-14.946;15;6.63
503;1930;8;4;5;4;31;-70.500;-9.500;650;6.52
504;1930;9;11;19;16;0;-66.000;-31.000;30;5.37
505;1930;9;23;23;34;10;-66.000;-26.000;150;6.52
506;1930;11;24;6;6;0;-74.500;-2.000;30;6.2
507;1930;11;24;6;6;48;-77.510;-3.440;135;6.32
508;1930;11;24;6;6;48;-77.000;-2.000;100;6.32
509;1930;12;24;6;2;50;-66.299;-24.699;30;6.09
510;1931;2;18;12;58;0;-66.500;-29.000;30;6.13
511;1931;3;18;8;2;0;-72.000;-32.500;30;7.1
512;1931;4;3;1;56;11;-79.000;-9.250;30;6.32
513;1931;4;3;5;19;6;-65.000;-27.000;180;6.32
514;1931;5;20;21;53;53;-72.542;-29.067;15;6.11
515;1931;5;20;21;53;54;-71.500;-27.500;35;6.22
516;1931;5;24;5;49;0;-68.500;-29.000;30;5.62
517;1931;5;28;3;15;4;-70.500;-20.500;120;6.52
518;1931;6;18;14;35;0;-71.360;-14.139;15;3.96
519;1931;6;18;14;35;0;-71.360;-14.139;15;6.52
520;1931;6;29;20;24;4;-71.000;-29.500;30;6.09
521;1931;7;11;5;56;13;-74.500;-8.500;120;6.32
522;1931;7;16;20;26;12;-78.700;-0.900;30;5.89
523;1931;7;18;5;27;5;-69.000;-22.500;150;6.81
524;1931;8;17;5;5;25;-69.500;-32.500;120;5.96
525;1931;8;21;12;35;0;-77.800;-0.900;30;5.42
526;1931;9;21;21;36;58;-80.772;-8.289;10;6.04
527;1931;11;7;16;20;0;-68.000;-32.500;30;5.54
528;1931;11;17;2;50;0;-67.500;-27.000;30;5.54
529;1932;1;20;2;30;50;-77.734;-11.881;40;6.71
530;1932;2;27;8;49;40;-70.000;-22.500;120;5.76
531;1932;4;26;7;54;0;-69.500;-25.000;70;6.52
532;1932;5;7;1;34;0;-69.000;-28.500;30;5.71
533;1932;5;10;11;53;4;-70.000;-32.000;110;5.76
534;1932;5;30;0;22;45;-69.000;-19.000;160;5.96
535;1932;5;31;13;30;12;-66.400;-26.500;30;6.09
536;1932;6;9;6;30;43;-70.500;-27.500;80;5.96
537;1932;6;14;19;54;0;-67.000;-31.000;30;5.37
538;1932;6;18;0;13;39;-71.000;-20.000;70;6.32
539;1932;6;22;5;30;0;-70.000;-29.500;30;5.62
540;1932;6;25;2;31;41;-81.500;-6.500;30;7.39
541;1932;7;9;23;20;0;-69.500;-32.500;30;5.37
542;1932;7;29;0;45;18;-70.000;-19.000;110;6.09
543;1932;8;6;3;57;0;-71.700;-16.700;90;6.23
544;1932;8;15;20;31;0;-69.000;-32.500;30;5.45
545;1932;11;1;10;38;54;-70.000;-24.000;100;6.09
546;1932;12;9;8;34;55;-74.348;-15.379;90;6.52
547;1932;12;25;12;32;3;-66.010;-18.690;30;5.62
548;1933;2;10;8;46;1;-68.000;-23.000;110;5.96
549;1933;2;10;22;0;50;-77.500;1.200;30;5.89
550;1933;2;23;8;9;20;-70.157;-20.500;35;7.25
551;1933;3;25;8;33;0;-68.400;-30.000;30;5.88
552;1933;5;18;4;28;35;-78.500;0.500;60;5.82
553;1933;6;3;7;48;0;-68.000;-28.000;30;5.45
554;1933;6;6;3;0;0;-67.000;-29.000;30;5.28
555;1933;6;20;9;6;0;-65.000;-31.000;30;5.45
556;1933;7;23;4;13;9;-73.642;-15.334;15;5.91
557;1933;7;23;4;13;11;-75.250;-15.750;80;6.09
558;1933;8;6;2;54;52;-75.500;-11.000;100;6.52
559;1933;8;9;23;2;45;-68.500;-15.500;170;6.22
560;1933;8;20;22;59;16;-80.000;-13.000;30;5.82
561;1933;8;29;14;52;36;-69.500;-10.900;65;6.52
562;1933;10;1;2;40;42;-75.250;-7.000;120;6.32
563;1933;10;2;15;29;21;-81.000;-2.000;15;6.91
564;1933;10;12;7;12;50;-69.500;-23.000;100;6.32
565;1933;10;19;7;11;0;-70.000;-32.000;30;5.88
566;1933;10;25;23;28;15;-66.650;-23.686;206.5;6.98
567;1933;11;3;4;14;43;-70.500;-22.000;70;5.76
568;1933;11;14;14;5;9;-69.500;-32.000;110;6.52
569;1933;12;10;7;49;2;-71.000;-30.000;30;5.82
570;1933;12;21;4;31;55;-69.000;-31.000;120;6.32
571;1933;12;29;8;17;1;-81.500;-5.000;30;5.28
572;1934;1;9;7;32;32;-63.000;-28.500;630;6.09
573;1934;3;10;11;4;0;-68.200;-29.100;30;5.54
574;1934;3;24;22;52;46;-66.000;-23.000;270;5.96
575;1934;3;31;3;13;0;-72.000;-28.500;60;5.76
576;1934;6;9;9;44;0;-69.700;-32.700;30;5.96
577;1934;6;12;0;9;0;-66.900;-31.800;30;5.45
578;1934;6;24;5;59;34;-68.600;-22.000;100;6.91
579;1934;7;4;10;44;0;-63.000;-27.000;30;5.37
580;1934;7;21;10;37;0;-67.400;-24.400;30;5.79
581;1934;7;28;17;25;30;-71.500;-31.000;30;5.82
582;1934;8;6;12;7;8;-77.700;3.200;30;6.09
583;1934;8;15;19;10;0;-79.000;-2.300;30;5.42
584;1934;10;13;1;47;0;-66.300;-28.300;30;5.28
585;1934;10;29;23;25;23;-78.000;-5.000;110;6.32
586;1934;12;4;17;24;34;-69.706;-19.230;35;6.51
587;1934;12;13;10;12;0;-78.400;0.100;30;5.42
588;1934;12;16;16;31;10;-68.000;-24.000;150;6.09
589;1934;12;23;9;52;28;-68.000;-21.000;100;6.52
590;1935;1;21;15;31;0;-65.000;-26.500;600;6.13
591;1935;2;13;17;22;1;-69.000;-25.500;100;6.52
592;1935;2;18;8;36;0;-67.000;-29.000;30;5.37
593;1935;2;22;8;53;0;-70.200;-31.000;30;5.79
594;1935;3;5;22;35;0;-77.430;-9.820;25;4.62
595;1935;3;5;22;35;0;-77.430;-9.820;25;6.23
596;1935;3;8;11;59;14;-80.000;-4.000;100;6.09
597;1935;3;9;2;54;37;-78.000;-12.000;150;5.96
598;1935;3;26;19;54;47;-73.000;-15.500;120;6.09
599;1935;4;2;18;59;0;-68.000;-32.000;30;5.54
600;1935;6;11;21;55;55;-83.000;3.500;35;5.82
601;1935;7;9;6;41;6;-70.722;-26.981;35;5.94
602;1935;7;9;12;21;33;-71.336;-27.588;35;6.23
603;1935;9;9;15;21;0;-69.500;-30.800;30;5.71
604;1935;9;19;9;55;46;-69.200;-15.800;223;5.03
605;1935;9;19;9;55;47;-70.000;-15.500;250;6.52
606;1935;9;28;4;0;30;-68.500;-23.000;100;5.62
607;1935;11;2;21;5;40;-79.000;-2.000;130;6.09
608;1935;11;23;7;52;30;-85.500;0.500;60;6.32
609;1935;12;14;1;31;13;-70.500;-9.500;650;6.91
610;1935;12;20;11;12;0;-69.000;-32.000;30;5.71
611;1935;12;24;12;24;13;-79.464;2.614;25;6.2
612;1936;1;14;14;12;20;-62.624;-28.922;601.7;6.71
613;1936;1;31;15;14;15;-67.000;-22.000;160;5.76
614;1936;4;30;17;6;19;-65.000;-31.000;200;6.09
615;1936;5;6;3;38;55;-75.000;-8.000;160;6.09
616;1936;5;22;0;16;0;-65.731;-32.248;15;6.24
617;1936;7;4;8;52;35;-70.000;-18.000;140;6.09
618;1936;7;13;11;12;19;-70.110;-24.720;35;7.55
619;1936;7;17;17;29;11;-77.000;1.500;30;4.75
620;1936;8;26;7;22;0;-78.450;-0.050;30;4.95
621;1936;9;16;17;44;13;-72.500;-16.000;130;5.96
622;1936;11;7;5;7;30;-66.000;-24.000;200;5.96
623;1936;12;5;0;37;58;-70.500;-20.000;100;6.09
624;1936;12;16;16;15;0;-77.600;1.100;30;5.89
625;1936;12;19;2;57;37;-68.500;-28.500;160;5.96
626;1937;2;12;18;32;58;-66.500;-32.000;200;5.76
627;1937;3;19;18;11;52;-71.328;-30.069;35;6.16
628;1937;3;19;18;11;55;-70.000;-29.000;70;6.09
629;1937;3;28;12;21;42;-75.000;-13.500;120;5.76
630;1937;3;29;7;49;47;-71.000;-15.500;120;6.81
631;1937;4;8;0;0;0;-77.981;-7.729;20;4.4
632;1937;4;8;0;0;0;-77.981;-7.729;20;6.23
633;1937;5;21;13;12;23;-78.500;2.200;65;6.52
634;1937;6;21;15;13;4;-79.233;-8.268;60;6.81
635;1937;6;22;5;34;3;-79.000;-9.000;150;5.96
636;1937;6;24;14;57;18;-80.300;-7.800;30;5.5
637;1937;7;8;12;51;5;-84.000;3.000;35;6.09
638;1937;7;9;17;27;40;-72.000;-16.000;180;6.09
639;1937;7;19;19;35;24;-76.500;-1.500;190;7.11
640;1937;9;4;3;39;36;-80.000;-0.500;30;6.47
641;1937;9;24;19;9;52;-70.000;-22.500;130;5.76
642;1937;10;2;16;22;24;-69.900;-14.700;30;4.73
643;1937;10;12;20;50;55;-68.500;-25.000;110;6.52
644;1937;10;15;3;41;15;-77.000;-13.500;90;5.62
645;1937;11;3;6;6;0;-68.500;-15.500;33;5.62
646;1937;11;7;9;8;43;-73.500;-10.000;120;5.76
647;1937;12;24;6;20;40;-75.630;-10.550;25;6.22
648;1938;1;9;20;26;0;-69.000;-30.500;120;5.96
649;1938;1;16;21;41;47;-75.000;-6.000;100;6.09
650;1938;2;8;6;0;0;-79.030;-1.700;30;4.95
651;1938;2;8;14;21;28;-81.226;-1.527;15;6.29
652;1938;2;14;15;22;6;-81.900;-2.500;30;5.55
653;1938;3;5;12;0;0;-72.000;-14.000;20;6.23
654;1938;4;17;14;39;38;-69.500;-19.000;60;6.52
655;1938;4;24;20;21;6;-69.000;2.000;30;5.42
656;1938;6;23;1;3;58;-70.000;-30.500;70;6.52
657;1938;6;23;1;4;7;-70.804;-28.760;35;5.93
658;1938;7;2;11;50;0;-75.951;-11.272;15;6.52
659;1938;7;7;4;50;0;-80.042;-5.692;80;6.23
660;1938;8;4;8;54;54;-66.559;-23.761;207.7;6.61
661;1938;8;10;2;2;0;-78.410;-0.400;10;5.8
662;1938;8;10;2;2;0;-78.400;-0.300;10;7
663;1938;9;9;17;27;12;-80.300;-7.200;30;5.94
664;1938;9;9;18;25;36;-72.000;-32.000;30;5.96
665;1939;1;18;1;44;18;-71.000;-29.500;70;6.32
666;1939;1;18;12;40;11;-70.000;-21.500;70;5.96
667;1939;1;24;19;48;53;-63.000;-26.500;580;6.09
668;1939;2;19;12;51;40;-71.000;-30.500;100;5.76
669;1939;4;18;6;22;45;-70.842;-27.182;35;7.37
670;1939;4;25;12;53;37;-76.420;-12.870;80;6.32
671;1939;5;13;0;43;35;-66.000;-22.000;210;5.76
672;1939;5;19;18;25;35;-69.000;-18.000;100;6.22
673;1939;6;24;4;22;24;-71.635;-14.148;20;6.32
674;1939;6;24;4;22;24;-72.000;-12.500;30;6.23
675;1939;7;4;18;26;12;-66.000;-21.000;290;6.71
676;1939;7;8;2;38;0;-68.000;-29.000;170;5.76
677;1939;8;12;19;41;4;-68.500;-24.000;70;5.96
678;1939;10;1;10;56;54;-66.500;-31.500;200;5.96
679;1939;10;5;4;55;50;-67.000;-22.000;240;6.09
680;1939;10;7;23;51;18;-70.000;-18.500;110;6.09
681;1939;10;11;14;51;0;-72.199;-15.305;120;6.52
682;1939;11;1;19;11;45;-68.000;-21.500;240;5.89
683;1939;11;18;7;42;15;-75.500;-15.000;30;5.82
684;1939;11;26;6;26;18;-77.500;-8.500;130;5.76
685;1939;12;13;18;45;24;-74.000;-17.000;100;5.76
686;1939;12;24;22;27;40;-71.000;-6.500;600;5.76
687;1940;3;31;16;52;30;-70.500;-19.000;50;6.09
688;1940;4;8;8;49;24;-72.263;-32.974;20;6.11
689;1940;5;1;2;34;2;-62.500;-25.500;580;6.32
690;1940;5;4;16;44;30;-81.000;-6.500;30;5.82
691;1940;5;5;2;3;42;-80.000;-7.000;30;6.09
692;1940;5;24;16;33;57;-77.790;-11.220;50;7.9
693;1940;8;4;16;7;5;-74.000;-14.000;120;5.76
694;1940;8;7;2;55;57;-68.500;-22.000;110;6.32
695;1940;8;26;2;27;59;-75.000;-11.500;110;6.09
696;1940;8;31;17;12;19;-68.700;-12.400;33;5.96
697;1940;9;18;15;9;3;-68.000;-23.000;110;6.52
698;1940;9;23;7;15;10;-64.000;-23.000;550;6.52
699;1940;9;24;9;55;44;-70.500;-9.500;600;6.09
700;1940;10;1;10;42;51;-70.877;-28.317;45;6.49
701;1940;10;3;4;56;8;-70.000;-21.000;110;6.32
702;1940;10;4;7;55;3;-70.343;-19.860;35;6.92
703;1940;10;5;4;46;36;-70.400;-17.800;30;4.73
704;1940;10;6;15;35;42;-70.400;-17.800;200;4.73
705;1940;10;6;15;35;42;-70.400;-17.800;200;6.81
706;1940;10;23;2;23;15;-76.000;-2.000;140;6.09
707;1940;10;27;10;36;16;-69.984;-21.117;35;5.73
708;1940;12;22;18;59;52;-68.859;-15.562;220;7.1
709;1941;1;24;5;44;3;-76.750;-3.250;120;6.52
710;1941;4;3;14;55;16;-66.000;-22.500;260;6.52
711;1941;5;11;5;8;0;-74.480;-14.486;110;6.22
712;1941;5;11;5;8;0;-76.900;-11.500;30;6.23
713;1941;7;3;7;11;46;-69.500;-31.500;35;6.2
714;1941;7;3;7;11;46;-68.043;-31.798;15;6.51
715;1941;7;10;9;29;42;-70.000;-18.500;120;6.09
716;1941;8;10;19;17;51;-66.500;-23.500;220;5.5
717;1941;8;14;1;43;40;-66.750;-23.000;180;6.09
718;1941;9;18;13;14;9;-71.960;-13.670;100;7.01
719;1941;10;15;0;7;6;-73.500;-16.000;100;5.72
720;1941;11;10;9;44;50;-67.000;-22.000;200;6.22
721;1942;1;8;15;12;31;-78.500;-6.000;110;6.09
722;1942;5;14;2;13;28;-79.955;-0.025;20;7.8
723;1942;5;15;18;12;5;-79.260;1.170;30;6.47
724;1942;6;12;10;21;30;-76.900;-2.000;30;6.22
725;1942;7;8;6;55;45;-70.061;-24.391;35;6.8
726;1942;7;21;7;47;48;-64.000;-20.500;30;5.54
727;1942;8;24;22;50;27;-74.742;-15.549;70;8.2
728;1942;8;25;20;15;50;-75.716;-15.291;15;6.31
729;1942;11;6;13;31;10;-77.000;-6.000;130;6.81
730;1942;11;17;23;19;33;-73.056;-14.201;15;5.66
731;1942;11;19;8;51;58;-81.600;-0.464;15;6.46
732;1942;11;30;0;47;58;-63.500;-27.000;590;6.52
733;1942;12;25;8;0;28;-65.810;-17.280;30;5.88
734;1943;1;6;9;51;3;-80.700;-5.000;30;5.83
735;1943;1;30;5;33;3;-80.500;-2.100;100;6.9
736;1943;1;31;5;0;0;-71.500;-14.200;25;5.42
737;1943;2;16;7;28;35;-72.000;-15.000;190;7.01
738;1943;3;14;18;37;58;-69.131;-19.447;77.1;7.07
739;1943;4;5;3;8;58;-76.000;-6.500;140;6.52
740;1943;4;6;16;7;18;-71.475;-31.432;35;8.1
741;1943;4;13;8;57;24;-71.306;-18.564;35;5.84
742;1943;7;6;9;40;0;-70.000;-17.000;160;5.96
743;1943;7;18;7;55;13;-70.512;-22.699;34.4;6.04
744;1943;11;29;19;37;4;-67.747;-28.074;15;6.44
745;1943;12;1;10;34;48;-68.718;-20.855;114;7.07
746;1943;12;22;7;1;50;-77.000;-2.500;130;6.32
747;1944;1;10;4;22;47;-69.000;-29.000;30;5.28
748;1944;1;15;23;49;33;-68.436;-31.372;15;6.96
749;1944;2;29;3;41;53;-70.500;-14.500;200;7.01
750;1944;5;9;14;29;57;-75.500;2.500;100;6.09
751;1944;6;8;2;38;4;-71.000;-10.000;600;6.32
752;1944;7;23;16;13;39;-66.500;-24.000;250;6.09
753;1944;8;7;3;25;27;-73.485;-16.666;35;6.63
754;1944;8;18;19;22;36;-70.852;-20.398;25;6.12
755;1944;9;15;0;0;0;-78.700;-0.710;30;5.7
756;1944;12;22;22;31;46;-70.235;-25.657;45.3;6.45
757;1945;2;2;21;37;50;-80.800;-0.500;30;4.95
758;1945;2;6;23;27;49;-80.800;-5.000;30;4.51
759;1945;2;8;9;40;0;-71.700;-16.500;15;3.74
760;1945;2;9;2;25;0;-70.000;-17.700;30;3.85
761;1945;2;10;20;30;0;-78.300;-10.800;60;4.73
762;1945;2;27;3;37;0;-76.800;-13.000;40;4.51
763;1945;3;14;5;45;0;-78.100;-11.500;30;4.84
764;1945;3;17;14;15;0;-75.260;-13.500;25;3.3
765;1945;3;17;14;15;0;-75.260;-13.500;25;6.71
766;1945;3;27;1;45;0;-73.100;-15.200;25;3.96
767;1945;3;29;15;30;0;-73.200;-15.900;20;3.85
768;1945;4;4;10;10;0;-75.900;-9.600;30;3.85
769;1945;4;12;0;21;7;-80.000;2.500;30;5.42
770;1945;4;14;6;47;0;-71.600;-17.000;25;4.18
771;1945;4;14;7;0;0;-71.720;-17.746;30;6.23
772;1945;4;15;12;13;0;-79.600;-7.700;50;4.51
773;1945;5;2;5;55;0;-69.950;-18.200;30;3.74
774;1945;5;2;5;58;0;-81.600;-4.600;30;4.95
775;1945;5;2;5;58;0;-81.600;-4.600;30;6.23
776;1945;5;2;9;45;0;-75.700;-10.600;25;4.18
777;1945;5;7;9;30;0;-80.550;-5.300;80;4.73
778;1945;5;31;9;55;0;-74.680;-15.060;20;3.3
779;1945;6;1;8;50;0;-79.200;-8.200;50;3.74
780;1945;6;4;10;20;0;-73.000;-15.500;110;5.06
781;1945;6;15;9;8;0;-77.699;-12.345;40;6.23
782;1945;6;21;11;55;0;-72.415;-16.138;30;6.23
783;1945;7;9;16;42;8;-76.500;2.500;100;6.52
784;1945;7;23;10;25;0;-70.300;-17.900;30;3.41
785;1945;7;26;14;20;0;-76.200;-13.000;80;4.73
786;1945;8;6;23;2;10;-76.500;-6.000;100;6.52
787;1945;8;8;19;50;0;-75.700;-8.900;30;6.23
788;1945;8;10;4;23;0;-77.400;-12.800;90;5.06
789;1945;8;19;5;30;26;-76.000;-11.000;30;4.4
790;1945;8;20;6;0;0;-74.800;-15.600;90;4.73
791;1945;8;21;16;29;37;-76.100;-11.565;150;6.81
792;1945;8;30;6;25;0;-79.600;-8.600;60;4.84
793;1945;9;5;8;25;0;-70.000;-18.100;30;3.63
794;1945;9;9;12;56;20;-76.281;-15.248;40;6.16
795;1945;9;13;18;0;0;-78.600;-9.600;70;4.07
796;1945;9;16;15;56;0;-71.200;-17.000;30;3.74
797;1945;9;22;13;10;0;-80.900;-5.500;50;3.96
798;1945;9;29;4;27;46;-77.125;-6.436;20;6.16
799;1945;10;21;12;45;0;-78.200;-10.800;50;3.96
800;1945;10;28;7;20;0;-70.900;-17.000;35;3.08
801;1945;10;31;10;23;0;-80.700;-3.500;40;4.07
802;1945;11;6;2;35;0;-78.500;-7.300;20;3.19
803;1945;11;12;15;34;0;-75.100;-14.900;90;4.95
804;1945;11;21;17;0;0;-76.300;-12.500;100;5.06
805;1945;11;26;1;3;58;-69.000;-11.000;700;6.16
806;1945;11;28;7;37;15;-80.000;-2.000;30;5.55
807;1945;11;30;8;40;0;-71.200;-17.000;30;3.74
808;1946;1;5;7;38;0;-75.650;-10.600;25;4.4
809;1946;2;3;7;22;0;-72.463;-17.634;70;6.23
810;1946;2;17;8;40;0;-78.000;-5.650;40;4.4
811;1946;2;27;6;5;39;-66.500;-23.000;270;6.09
812;1946;3;10;4;24;0;-75.900;-11.150;30;3.85
813;1946;3;29;7;26;7;-81.068;-1.600;15;6.56
814;1946;4;4;15;48;0;-78.600;-9.800;50;4.62
815;1946;5;10;23;32;9;-69.000;-24.500;100;5.8
816;1946;5;29;10;50;0;-78.000;-11.200;40;3.85
817;1946;6;4;13;35;0;-78.200;-10.700;40;3.85
818;1946;7;1;11;0;0;-78.960;-5.600;20;3.3
819;1946;7;4;3;16;0;-79.400;-8.300;40;4.73
820;1946;7;4;4;41;0;-74.150;-15.650;20;4.62
821;1946;7;18;11;51;0;-70.000;-18.100;30;4.18
822;1946;7;26;6;44;45;-70.500;-19.750;200;6.81
823;1946;8;2;19;18;53;-70.472;-26.432;39.2;6.94
824;1946;8;6;13;17;0;-69.200;-18.000;30;4.18
825;1946;8;28;22;28;21;-63.432;-26.547;572.7;7.07
826;1946;9;2;10;10;0;-78.900;-5.000;30;3.85
827;1946;9;16;12;56;0;-74.600;-15.800;60;4.4
828;1946;9;30;0;59;40;-76.664;-14.332;50;7.01
829;1946;10;9;8;30;0;-76.000;-13.500;90;4.95
830;1946;10;9;8;30;0;-76.000;-13.500;90;6.05
831;1946;10;9;20;25;0;-67.000;-25.500;33;6.09
832;1946;10;13;23;13;6;-66.500;-22.000;200;5.79
833;1946;10;23;20;0;0;-78.460;-6.850;20;3.74
834;1946;11;5;2;30;0;-71.700;-16.500;18;3.3
835;1946;11;5;2;30;0;-71.700;-16.500;18;5.96
836;1946;11;5;6;59;0;-67.000;-25.500;160;5.96
837;1946;11;10;12;54;56;-70.000;-31.000;120;6.32
838;1946;11;10;17;42;53;-77.860;-8.470;15;6.81
839;1946;11;16;9;59;0;-70.000;-18.100;30;4.18
840;1946;11;16;16;36;0;-76.600;-11.830;30;3.3
841;1946;11;19;8;48;0;-76.406;-12.870;90;5.72
842;1946;12;9;15;5;0;-78.100;-10.800;40;4.29
843;1946;12;10;12;45;0;-80.800;-5.400;40;4.29
844;1946;12;13;12;49;0;-81.300;-6.000;30;5.72
845;1947;1;5;19;52;0;-71.500;-17.100;30;4.18
846;1947;1;16;2;37;40;-64.500;-31.100;50;5.76
847;1947;1;21;20;6;0;-70.000;-25.000;30;7.01
848;1947;1;29;0;0;0;-72.530;-13.520;30;7.31
849;1947;2;3;16;43;0;-76.418;-9.763;40;4.29
850;1947;2;9;14;51;0;-76.000;-11.600;30;3.3
851;1947;2;9;15;18;0;-75.400;-11.200;15;4.29
852;1947;2;9;15;18;0;-75.400;-11.200;15;6.23
853;1947;2;24;17;31;0;-68.810;-15.310;20;6.81
854;1947;3;16;1;15;0;-78.620;-6.540;25;3.19
855;1947;4;1;14;17;0;-70.700;-17.900;70;4.62
856;1947;4;6;5;30;0;-78.100;-11.400;40;4.84
857;1947;4;8;12;25;0;-76.920;-11.721;100;5.06
858;1947;5;6;1;1;15;-68.600;-31.500;96;5.88
859;1947;6;1;22;21;0;-75.100;-8.300;30;4.18
860;1947;6;11;2;26;12;-65.700;-23.700;30;5.37
861;1947;7;5;7;20;0;-70.200;-17.400;110;4.95
862;1947;7;12;4;27;0;-79.122;-9.392;40;6.16
863;1947;7;14;7;0;0;-77.290;1.380;20;5.68
864;1947;7;19;15;10;0;-78.100;-10.800;40;4.07
865;1947;7;25;9;55;0;-79.300;-8.200;40;4.51
866;1947;7;25;9;55;0;-79.300;-8.200;40;6.32
867;1947;7;25;19;8;48;-63.500;-24.500;580;6.2
868;1947;7;30;4;0;0;-71.800;-16.200;120;6.23
869;1947;7;31;21;30;0;-79.450;-4.650;20;3.41
870;1947;8;1;0;49;35;-67.500;-27.500;160;5.96
871;1947;8;6;3;23;0;-80.700;-4.000;30;4.18
872;1947;8;6;3;23;0;-80.700;-4.000;30;6.81
873;1947;8;6;5;46;58;-71.500;-9.250;600;6.61
874;1947;8;28;19;48;8;-71.211;-29.899;50;5.9
875;1947;8;31;6;17;29;-62.500;-22.400;223;5.45
876;1947;9;5;1;41;0;-75.800;-8.600;30;4.51
877;1947;9;10;11;20;0;-74.800;-15.600;60;4.29
878;1947;9;22;3;51;0;-75.881;-10.333;100;4.73
879;1947;9;25;23;50;0;-73.730;-15.000;110;5.06
880;1947;9;30;19;57;0;-78.800;-5.850;20;3.19
881;1947;11;1;14;58;53;-75.088;-11.257;100;7.31
882;1947;11;7;23;0;0;-75.101;-10.565;200;6.23
883;1947;11;8;5;24;19;-76.800;-2.100;30;6.09
884;1947;12;14;2;16;12;-63.200;-26.300;30;6.13
885;1948;1;28;15;0;0;-73.500;-15.000;30;3.19
886;1948;2;14;10;52;39;-63.500;-28.000;477;6.05
887;1948;2;23;1;23;11;-80.700;-5.000;30;5.37
888;1948;3;4;1;53;0;-75.200;-10.200;80;6.23
889;1948;3;14;21;56;45;-74.948;-16.685;15;5.95
890;1948;3;28;1;30;7;-65.170;-18.960;33;6.22
891;1948;4;4;14;5;0;-78.167;-11.670;40;4.84
892;1948;4;14;4;38;0;-75.100;-11.800;30;4.51
893;1948;4;14;4;38;0;-75.100;-11.800;30;6.23
894;1948;4;18;0;5;0;-80.300;-7.000;40;4.84
895;1948;4;24;1;15;0;-71.700;-16.500;30;3.85
896;1948;5;1;0;55;0;-75.600;-8.900;30;3.85
897;1948;5;11;9;34;0;-71.800;-17.900;30;7.37
898;1948;5;12;8;0;0;-70.000;-18.100;30;3.08
899;1948;5;28;5;36;16;-76.500;-13.000;60;7.01
900;1948;6;3;4;15;0;-75.400;-9.400;30;4.62
901;1948;6;14;9;20;0;-74.300;-7.700;200;6.16
