Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
502,-78.0537,-6.21989,114.107933,0,2291.85,1.15,3164.238835
503,-77.9537,-6.21989,114.9306107,14254,3090.31,1.15,4266.631287
504,-77.8537,-6.21989,115.710762,0,3353.13,1.15,4629.493277
505,-77.7537,-6.21989,116.4533768,0,3288.31,1.15,4539.999653
506,-77.6537,-6.21989,117.1588287,14254,3091.38,1.15,4268.108581
507,-77.5537,-6.21989,117.8221207,0,2715.27,1.15,3748.832944
508,-77.4537,-6.21989,118.4332199,0,2402.78,1.15,3317.394153
509,-77.3537,-6.21989,118.978508,0,2812.37,1.15,3882.893895
510,-77.2537,-6.21989,119.4434586,0,4508.27,1.15,6224.335368
511,-77.1537,-6.21989,119.8161087,0,7269.06,1.15,10036.01542
512,-77.0537,-6.21989,120.0907974,14254,9904.24,1.15,13674.27224
513,-76.9537,-6.21989,120.2713013,0,11254.9,1.15,15539.05869
514,-76.8537,-6.21989,120.3728027,14254,11277.7,1.15,15570.53748
515,-76.7537,-6.21989,120.4222031,28508,10723.8,1.15,14805.79637
516,-76.6537,-6.21989,120.4571991,0,10243.5,1.15,14142.67099
517,-76.5537,-6.21989,120.5227966,28508,10078.8,1.15,13915.27821
518,-76.4537,-6.21989,120.6687012,14254,10140.3,1.15,14000.18808
519,-76.3537,-6.21989,120.9450989,0,10316.8,1.15,14243.87251
520,-76.2537,-6.21989,121.4000015,0,10559.7,1.15,14579.23199
521,-76.1537,-6.21989,122.0767975,28508,10416.6,1.15,14381.66121
522,-76.0537,-6.21989,123.0126038,28508,9190.99,1.15,12689.52483
523,-75.9537,-6.21989,124.2382965,0,7036.04,1.15,9714.296754
524,-75.8537,-6.21989,125.7779007,0,5055.81,1.15,6980.295545
525,-75.7537,-6.21989,127.6499023,0,4073.97,1.15,5624.719806
526,-75.6537,-6.21989,129.8679962,0,4047.91,1.15,5588.740111
527,-75.5537,-6.21989,132.4432068,14254,4527.73,1.15,6251.202785
528,-75.4537,-6.21989,135.3854065,0,5095.12,1.15,7034.568831
529,-75.3537,-6.21989,138.7071075,14254,5571.66,1.15,7692.502978
530,-75.2537,-6.21989,142.4261017,0,6002.21,1.15,8286.941109
531,-75.1537,-6.21989,146.5688019,28508,6324.14,1.15,8731.41322
532,-75.0537,-6.21989,151.1721039,0,6262.84,1.15,8646.779478
533,-74.9537,-6.21989,156.2846985,0,5624.74,1.15,7765.78779
534,-74.8537,-6.21989,161.964798,14254,4411.69,1.15,6090.992354
535,-74.7537,-6.21989,168.276001,0,2865.32,1.15,3955.999223
536,-74.6537,-6.21989,175.2821045,0,1481.28,1.15,2045.126733
537,-74.5537,-6.21989,183.0393066,0,623.26,1.15,860.5028673
538,-74.4537,-6.21989,191.5899963,0,258.004,1.15,356.2127872
539,-74.3537,-6.21989,200.9568939,0,172.228,1.15,237.7862976
540,-74.2537,-6.21989,211.1405029,0,187.939,1.15,259.4776632
558,-80.4537,-6.31989,64.0077286,14254,4019.26,1.15,5549.184537
559,-80.3537,-6.31989,67.7830734,0,2987.47,1.15,4124.645415
560,-80.2537,-6.31989,71.4581375,0,2357.96,1.15,3255.513495
561,-80.1537,-6.31989,74.9726791,0,2269.49,1.15,3133.367539
562,-80.0537,-6.31989,78.2815704,0,2824.19,1.15,3899.213158
563,-79.9537,-6.31989,81.3582382,0,4104.69,1.15,5667.133322
564,-79.8537,-6.31989,84.1955719,14254,5652.72,1.15,7804.41833
565,-79.7537,-6.31989,86.8039474,42762,6506.42,1.15,8983.077794
566,-79.6537,-6.31989,89.2070999,0,6291.65,1.15,8686.555956
567,-79.5537,-6.31989,91.4365234,0,5593.99,1.15,7723.332854
568,-79.4537,-6.31989,93.5255737,28508,4873.24,1.15,6728.230583
569,-79.3537,-6.31989,95.5042801,0,4080.46,1.15,5633.680214
570,-79.2537,-6.31989,97.395668,0,3343.33,1.15,4615.962923
571,-79.1537,-6.31989,99.2140198,0,2952.11,1.15,4075.82569
572,-79.0537,-6.31989,100.9650879,0,2891.28,1.15,3991.840853
573,-78.9537,-6.31989,102.6477127,0,2875.22,1.15,3969.667641
574,-78.8537,-6.31989,104.2564163,0,2596.74,1.15,3585.184699
575,-78.7537,-6.31989,105.7840805,0,1936.27,1.15,2673.307908
576,-78.6537,-6.31989,107.2243729,0,1121.59,1.15,1548.521341
577,-78.5537,-6.31989,108.5733337,0,534.031,1.15,737.308999
578,-78.4537,-6.31989,109.8302002,0,341.651,1.15,471.6998767
579,-78.3537,-6.31989,110.9976425,0,463.103,1.15,639.3823755
580,-78.2537,-6.31989,112.0813217,0,809.553,1.15,1117.707983
581,-78.1537,-6.31989,113.0892563,0,1436.36,1.15,1983.10801
582,-78.0537,-6.31989,114.0310135,0,2331.62,1.15,3219.147219
583,-77.9537,-6.31989,114.9164963,14254,3147.03,1.15,4344.941659
584,-77.8537,-6.31989,115.7547684,0,3551.68,1.15,4903.620999
585,-77.7537,-6.31989,116.5523987,0,3593.8,1.15,4961.773906
586,-77.6537,-6.31989,117.3120804,0,3323.59,1.15,4588.708925
587,-77.5537,-6.31989,118.0314636,0,2716.7,1.15,3750.807271
588,-77.4537,-6.31989,118.7027588,0,2171.78,1.15,2998.464392
589,-77.3537,-6.31989,119.3136368,0,2406.56,1.15,3322.613003
590,-77.2537,-6.31989,119.8492203,0,3834.82,1.15,5294.537762
591,-77.1537,-6.31989,120.2953033,14254,6155.52,1.15,8498.608301
592,-77.0537,-6.31989,120.6420975,14254,8365.85,1.15,11550.29669
593,-76.9537,-6.31989,120.8877029,28508,9457.08,1.15,13056.90154
594,-76.8537,-6.31989,121.0409012,0,9280.24,1.15,12812.7477
595,-76.7537,-6.31989,121.1220016,14254,8480.2,1.15,11708.17382
596,-76.6537,-6.31989,121.1629028,0,7786.55,1.15,10750.48712
597,-76.5537,-6.31989,121.2041016,0,7579.68,1.15,10464.8724
598,-76.4537,-6.31989,121.2925034,14254,7844.72,1.15,10830.79943
599,-76.3537,-6.31989,121.4772034,0,8446.11,1.15,11661.10752
600,-76.2537,-6.31989,121.8063965,0,9212.29,1.15,12718.93264
601,-76.1537,-6.31989,122.3246994,0,9583.92,1.15,13232.02298
602,-76.0537,-6.31989,123.0716019,14254,8864.96,1.15,12239.39207
603,-75.9537,-6.31989,124.0803986,0,7151.66,1.15,9873.927311
604,-75.8537,-6.31989,125.3785019,14254,5373.19,1.15,7418.485707
605,-75.7537,-6.31989,126.9876022,0,4364.06,1.15,6025.232075
606,-75.6537,-6.31989,128.9250946,0,4281.44,1.15,5911.162912
607,-75.5537,-6.31989,131.2052002,0,4689.74,1.15,6474.881618
608,-75.4537,-6.31989,133.8410034,0,5076.77,1.15,7009.233934
609,-75.3537,-6.31989,136.8468018,14254,5353.32,1.15,7391.052225
610,-75.2537,-6.31989,140.241394,0,5673.44,1.15,7833.025363
611,-75.1537,-6.31989,144.0500946,14254,5902.95,1.15,8149.897957
612,-75.0537,-6.31989,148.3081055,28508,5675.46,1.15,7835.814272
613,-74.9537,-6.31989,153.0605927,0,4898.02,1.15,6762.443048
614,-74.8537,-6.31989,158.3628998,0,3785.12,1.15,5225.919541
615,-74.7537,-6.31989,164.2765961,0,2596.32,1.15,3584.604827
616,-74.6537,-6.31989,170.8652954,0,1583.39,1.15,2186.104732
617,-74.5537,-6.31989,178.1884003,0,909.117,1.15,1255.170852
618,-74.4537,-6.31989,186.2944031,0,583.351,1.15,805.4025738
619,-74.3537,-6.31989,195.2158966,0,531.281,1.15,733.5122162
620,-74.2537,-6.31989,204.9653931,0,597.395,1.15,824.7923987
621,-74.1537,-6.31989,215.5345001,0,586.108,1.15,809.2090212
630,-81.2537,-6.41989,37.1920509,0,8395.42,1.15,11591.12246
631,-81.1537,-6.41989,39.5765991,14254,10244.3,1.15,14143.77551
632,-81.0537,-6.41989,42.2319298,42762,11322.1,1.15,15631.83826
633,-80.9537,-6.41989,45.1549301,0,10944,1.15,15109.81513
634,-80.8537,-6.41989,48.3310509,0,9927.45,1.15,13706.31709
635,-80.7537,-6.41989,51.7321014,14254,9194.22,1.15,12693.98433
636,-80.6537,-6.41989,55.3153496,0,8566,1.15,11826.63345
637,-80.5537,-6.41989,59.0245705,14254,7476.46,1.15,10322.36188
638,-80.4537,-6.41989,62.7932396,0,5925.73,1.15,8181.349126
639,-80.3537,-6.41989,66.5496063,0,4482.69,1.15,6189.018385
640,-80.2537,-6.41989,70.2231522,0,3585.85,1.15,4950.797752
641,-80.1537,-6.41989,73.7512512,14254,3246.43,1.15,4482.178102
642,-80.0537,-6.41989,77.0852509,0,3492.08,1.15,4821.33436
643,-79.9537,-6.41989,80.1944809,14254,4433.71,1.15,6121.39423
644,-79.8537,-6.41989,83.0679169,0,5746.03,1.15,7933.246624
645,-79.7537,-6.41989,85.7129593,14254,6633.19,1.15,9158.102581
646,-79.6537,-6.41989,88.1516571,0,6632.1,1.15,9156.597674
647,-79.5537,-6.41989,90.4153671,0,6036.4,1.15,8334.145474
648,-79.4537,-6.41989,92.5385971,0,5266.59,1.15,7271.308597
649,-79.3537,-6.41989,94.5533905,0,4456.18,1.15,6152.417398
650,-79.2537,-6.41989,96.4850693,14254,3741.22,1.15,5165.30908
651,-79.1537,-6.41989,98.3499222,0,3340.71,1.15,4612.345624
