Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
610,-71.0076,-14.3739,180.7503052,0,1126.23,1.07,1756.642838
611,-70.9076,-14.3739,190.1676025,0,1254.36,1.07,1956.494242
612,-70.8076,-14.3739,200.4738007,0,1400.23,1.07,2184.015699
613,-70.7076,-14.3739,211.7057953,0,1403.38,1.07,2188.928928
614,-70.6076,-14.3739,223.8643036,0,1228.17,1.07,1915.64426
615,-70.5076,-14.3739,236.9069977,0,934.193,1.07,1457.112173
616,-70.4076,-14.3739,250.7494965,0,594.116,1.07,926.6753828
617,-70.3076,-14.3739,265.2702942,0,299.767,1.07,467.5630676
618,-70.2076,-14.3739,280.3208008,0,117.178,1.07,182.7689677
619,-70.1076,-14.3739,295.7369995,0,36.5745,1.07,57.04725809
620,-70.0076,-14.3739,311.3497925,0,10.5232,1.07,16.41361348
632,-76.0076,-14.4739,48.7696991,0,4246.58,1.07,6623.624254
633,-75.9076,-14.4739,52.0694313,5447,4537.61,1.07,7077.559742
634,-75.8076,-14.4739,55.5918617,21789,4958.62,1.07,7734.232182
635,-75.7076,-14.4739,59.3012314,5447,5136.79,1.07,8012.133724
636,-75.6076,-14.4739,63.1472092,10894,4955.89,1.07,7729.974051
637,-75.5076,-14.4739,67.066803,5447,4515.93,1.07,7043.744255
638,-75.4076,-14.4739,70.9881516,0,3875.76,1.07,6045.235917
639,-75.3076,-14.4739,74.8361664,5447,3129.96,1.07,4881.970661
640,-75.2076,-14.4739,78.5388489,0,2504,1.07,3905.626441
641,-75.1076,-14.4739,82.0334015,0,2179.81,1.07,3399.969478
642,-75.0076,-14.4739,85.2714691,10894,2136.16,1.07,3331.886173
643,-74.9076,-14.4739,88.2223969,5447,2257.25,1.07,3520.756903
644,-74.8076,-14.4739,90.8744965,5447,2578.68,1.07,4022.108942
645,-74.7076,-14.4739,93.2341232,0,3368.45,1.07,5253.956623
646,-74.6076,-14.4739,95.3228683,0,4827.02,1.07,7528.968428
647,-74.5076,-14.4739,97.1734314,16341,6653.3,1.07,10377.51773
648,-74.4076,-14.4739,98.8244934,16341,8200.14,1.07,12790.20911
649,-74.3076,-14.4739,100.3155136,5447,9094.94,1.07,14185.87785
650,-74.2076,-14.4739,101.6816483,21789,9315.09,1.07,14529.25791
651,-74.1076,-14.4739,102.9496994,16341,8936.84,1.07,13939.28059
652,-74.0076,-14.4739,104.1351395,5447,8398.3,1.07,13099.29015
653,-73.9076,-14.4739,105.2409363,0,8463.46,1.07,13200.92379
654,-73.8076,-14.4739,106.2582932,16341,9281.63,1.07,14477.06851
655,-73.7076,-14.4739,107.1691895,16341,10065.7,1.07,15700.02559
656,-73.6076,-14.4739,107.9509735,21789,10021.4,1.07,15630.92844
657,-73.5076,-14.4739,108.5819092,21789,9016.32,1.07,14063.24992
658,-73.4076,-14.4739,109.0475922,10894,7412.88,1.07,11562.27641
659,-73.3076,-14.4739,109.3466034,0,5869.86,1.07,9155.543299
660,-73.2076,-14.4739,109.4950409,0,5111.38,1.07,7972.500351
661,-73.1076,-14.4739,109.5286179,0,5300.09,1.07,8266.841711
662,-73.0076,-14.4739,109.5021896,5447,5779.95,1.07,9015.30573
663,-72.9076,-14.4739,109.4865036,5447,5828.35,1.07,9090.79787
664,-72.8076,-14.4739,109.5627289,0,5403.3,1.07,8427.824021
665,-72.7076,-14.4739,109.8158722,5447,4921.91,1.07,7676.973577
666,-72.6076,-14.4739,110.3278198,5447,4725.53,1.07,7370.668896
667,-72.5076,-14.4739,111.1714935,0,4856.13,1.07,7574.372895
668,-72.4076,-14.4739,112.4067383,21789,5044.05,1.07,7867.482049
669,-72.3076,-14.4739,114.0783386,0,4968.09,1.07,7749.003061
670,-72.2076,-14.4739,116.2161484,0,4557.2,1.07,7108.115342
671,-72.1076,-14.4739,118.8367996,0,3958.47,1.07,6174.24325
672,-72.0076,-14.4739,121.9462967,0,3401.53,1.07,5305.553318
673,-71.9076,-14.4739,125.5431976,0,3077.08,1.07,4799.490818
674,-71.8076,-14.4739,129.6213989,0,2960.27,1.07,4617.29584
675,-71.7076,-14.4739,134.1734009,10894,2835.31,1.07,4422.38886
676,-71.6076,-14.4739,139.1936035,0,2577.49,1.07,4020.252834
677,-71.5076,-14.4739,144.6819,0,2262.74,1.07,3529.319957
678,-71.4076,-14.4739,150.648407,10894,1984.33,1.07,3095.068577
679,-71.3076,-14.4739,157.1161957,0,1765.21,1.07,2753.295068
680,-71.2076,-14.4739,164.1244049,0,1623.32,1.07,2531.981435
681,-71.1076,-14.4739,171.7268982,10894,1578.82,1.07,2462.572339
682,-71.0076,-14.4739,179.9882965,0,1680.58,1.07,2621.293005
683,-70.9076,-14.4739,188.9750977,0,1947.84,1.07,3038.153118
684,-70.8076,-14.4739,198.7447968,10894,2192.97,1.07,3420.495853
685,-70.7076,-14.4739,209.3338928,0,2168.29,1.07,3382.001101
686,-70.6076,-14.4739,220.7478943,5447,1857.61,1.07,2897.416427
687,-70.5076,-14.4739,232.9550934,5447,1397.39,1.07,2179.585995
688,-70.4076,-14.4739,245.8863983,0,905.743,1.07,1412.737144
689,-70.3076,-14.4739,259.4396973,0,489.774,1.07,763.9274299
690,-70.2076,-14.4739,273.4891968,0,221.388,1.07,345.311033
691,-70.1076,-14.4739,287.8948059,0,89.3168,1.07,139.3123226
692,-70.0076,-14.4739,302.5119019,0,36.8203,1.07,57.43064586
693,-69.9076,-14.4739,317.1980896,0,16.8723,1.07,26.31665375
699,-76.6076,-14.5739,32.8075485,5447,3051.58,1.07,4759.717067
700,-76.5076,-14.5739,34.4755592,5447,4045.27,1.07,6309.629981
701,-76.4076,-14.5739,36.3641014,10894,4917.85,1.07,7670.640972
702,-76.3076,-14.5739,38.488121,5447,5469.94,1.07,8531.766092
703,-76.2076,-14.5739,40.8614082,5447,5677.45,1.07,8855.430846
704,-76.1076,-14.5739,43.4947319,0,5637.7,1.07,8793.430586
705,-76.0076,-14.5739,46.3929482,0,5570.67,1.07,8688.88021
706,-75.9076,-14.5739,49.5518188,0,5748.78,1.07,8966.688168
707,-75.8076,-14.5739,52.9547806,0,6150.41,1.07,9593.132555
708,-75.7076,-14.5739,56.5708389,5447,6426.15,1.07,10023.21939
709,-75.6076,-14.5739,60.3540001,5447,6318.05,1.07,9854.609878
710,-75.5076,-14.5739,64.2448273,5447,5800.84,1.07,9047.889011
711,-75.4076,-14.5739,68.1741333,5447,4950.67,1.07,7721.83213
712,-75.3076,-14.5739,72.0681,5447,3956.8,1.07,6171.638459
713,-75.2076,-14.5739,75.854538,5447,3108.32,1.07,4848.217564
714,-75.1076,-14.5739,79.4688187,5447,2603.31,1.07,4060.525707
715,-75.0076,-14.5739,82.8589325,0,2445.57,1.07,3814.489958
716,-74.9076,-14.5739,85.9889603,0,2539.97,1.07,3961.730827
717,-74.8076,-14.5739,88.8405228,5447,2863.41,1.07,4466.217974
718,-74.7076,-14.5739,91.4122391,0,3586.01,1.07,5593.296914
719,-74.6076,-14.5739,93.7174301,0,4915.69,1.07,7667.271901
720,-74.5076,-14.5739,95.7804871,16341,6682.84,1.07,10423.59289
721,-74.4076,-14.5739,97.6324081,10894,8329.08,1.07,12991.32391
722,-74.3076,-14.5739,99.3060074,21789,9420.46,1.07,14693.60929
723,-74.2076,-14.5739,100.8313828,10894,9840.38,1.07,15348.5816
724,-74.1076,-14.5739,102.2320328,16341,9629.87,1.07,15020.23758
725,-74.0076,-14.5739,103.52211,0,9174.5,1.07,14309.97196
726,-73.9076,-14.5739,104.7052536,0,9148.71,1.07,14269.74588
727,-73.8076,-14.5739,105.775032,10894,9712.17,1.07,15148.60541
728,-73.7076,-14.5739,106.7173386,0,10214.7,1.07,15932.42908
729,-73.6076,-14.5739,107.514389,5447,9959.49,1.07,15534.36401
730,-73.5076,-14.5739,108.1499405,10894,8804.66,1.07,13733.11218
731,-73.4076,-14.5739,108.6150284,0,7104.9,1.07,11081.90308
732,-73.3076,-14.5739,108.9132538,5447,5523.34,1.07,8615.057007
733,-73.2076,-14.5739,109.0648193,0,4737.55,1.07,7389.417151
