Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
512,-77.0537,-6.21989,120.0907974,85281,59256.4,1.3,17214.89098
513,-76.9537,-6.21989,120.2713013,0,67337.3,1.3,19562.51609
514,-76.8537,-6.21989,120.3728027,85281,67473.4,1.3,19602.05523
515,-76.7537,-6.21989,120.4222031,170562,64159.9,1.3,18639.43277
516,-76.6537,-6.21989,120.4571991,0,61286,1.3,17804.52084
517,-76.5537,-6.21989,120.5227966,170562,60300.7,1.3,17518.27611
518,-76.4537,-6.21989,120.6687012,85281,60668.5,1.3,17625.12764
519,-76.3537,-6.21989,120.9450989,0,61724.6,1.3,17931.94085
520,-76.2537,-6.21989,121.4000015,0,63178.1,1.3,18354.20485
521,-76.1537,-6.21989,122.0767975,170562,62322.1,1.3,18105.52375
522,-76.0537,-6.21989,123.0126038,170562,54989.1,1.3,15975.17503
523,-75.9537,-6.21989,124.2382965,0,42096.1,1.3,12229.56123
524,-75.8537,-6.21989,125.7779007,0,30248.6,1.3,8787.681186
525,-75.7537,-6.21989,127.6499023,0,24374.3,1.3,7081.107143
526,-75.6537,-6.21989,129.8679962,0,24218.4,1.3,7035.815807
527,-75.5537,-6.21989,132.4432068,85281,27089.1,1.3,7869.798087
528,-75.4537,-6.21989,135.3854065,0,30483.8,1.3,8856.010385
529,-75.3537,-6.21989,138.7071075,85281,33334.8,1.3,9684.269513
530,-75.2537,-6.21989,142.4261017,0,35910.8,1.3,10432.63693
531,-75.1537,-6.21989,146.5688019,170562,37836.9,1.3,10992.19846
532,-75.0537,-6.21989,151.1721039,0,37470.2,1.3,10885.6665
533,-74.9537,-6.21989,156.2846985,0,33652.4,1.3,9776.537173
534,-74.8537,-6.21989,161.964798,85281,26394.8,1.3,7668.093312
535,-74.7537,-6.21989,168.276001,0,17143,1.3,4980.303835
536,-74.6537,-6.21989,175.2821045,0,8862.41,1.3,2574.665724
537,-74.5537,-6.21989,183.0393066,0,3728.92,1.3,1083.308323
538,-74.4537,-6.21989,191.5899963,0,1543.62,1.3,448.4452316
539,-74.3537,-6.21989,200.9568939,0,1030.43,1.3,299.3556834
540,-74.2537,-6.21989,211.1405029,0,1124.43,1.3,326.6641218
558,-80.4537,-6.31989,64.0077286,85281,24046.9,1.3,6985.992433
559,-80.3537,-6.31989,67.7830734,0,17873.8,1.3,5192.612418
560,-80.2537,-6.31989,71.4581375,0,14107.5,1.3,4098.444633
561,-80.1537,-6.31989,74.9726791,0,13578.2,1.3,3944.674883
562,-80.0537,-6.31989,78.2815704,0,16897,1.3,4908.83707
563,-79.9537,-6.31989,81.3582382,0,24558.1,1.3,7134.503856
564,-79.8537,-6.31989,84.1955719,85281,33819.8,1.3,9825.169435
565,-79.7537,-6.31989,86.8039474,255844,38927.5,1.3,11309.03445
566,-79.6537,-6.31989,89.2070999,0,37642.5,1.3,10935.72228
567,-79.5537,-6.31989,91.4365234,0,33468.4,1.3,9723.082358
568,-79.4537,-6.31989,93.5255737,170562,29156.3,1.3,8470.351321
569,-79.3537,-6.31989,95.5042801,0,24413.1,1.3,7092.379137
570,-79.2537,-6.31989,97.395668,0,20002.9,1.3,5811.148549
571,-79.1537,-6.31989,99.2140198,0,17662.3,1.3,5131.168431
572,-79.0537,-6.31989,100.9650879,0,17298.3,1.3,5025.420861
573,-78.9537,-6.31989,102.6477127,0,17202.2,1.3,4997.50234
574,-78.8537,-6.31989,104.2564163,0,15536.1,1.3,4513.474795
575,-78.7537,-6.31989,105.7840805,0,11584.6,1.3,3365.503576
576,-78.6537,-6.31989,107.2243729,0,6710.42,1.3,1949.479698
577,-78.5537,-6.31989,108.5733337,0,3195.07,1.3,928.2167283
578,-78.4537,-6.31989,109.8302002,0,2044.07,1.3,593.8336148
579,-78.3537,-6.31989,110.9976425,0,2770.71,1.3,804.9336544
580,-78.2537,-6.31989,112.0813217,0,4843.5,1.3,1407.110869
581,-78.1537,-6.31989,113.0892563,0,8593.67,1.3,2496.592642
582,-78.0537,-6.31989,114.0310135,0,13949.9,1.3,4052.659421
583,-77.9537,-6.31989,114.9164963,85281,18828.5,1.3,5469.967377
584,-77.8537,-6.31989,115.7547684,0,21249.4,1.3,6173.275874
585,-77.7537,-6.31989,116.5523987,0,21501.4,1.3,6246.48573
586,-77.6537,-6.31989,117.3120804,0,19884.8,1.3,5776.838692
587,-77.5537,-6.31989,118.0314636,0,16253.8,1.3,4721.977627
588,-77.4537,-6.31989,118.7027588,0,12993.6,1.3,3774.839637
589,-77.3537,-6.31989,119.3136368,0,14398.3,1.3,4182.926483
590,-77.2537,-6.31989,119.8492203,0,22943.5,1.3,6665.437848
591,-77.1537,-6.31989,120.2953033,85281,36828.1,1.3,10699.12662
592,-77.0537,-6.31989,120.6420975,85281,50052.3,1.3,14540.95909
593,-76.9537,-6.31989,120.8877029,170562,56581.1,1.3,16437.67539
594,-76.8537,-6.31989,121.0409012,0,55523,1.3,16130.28115
595,-76.7537,-6.31989,121.1220016,85281,50736.4,1.3,14739.7006
596,-76.6537,-6.31989,121.1629028,0,46586.4,1.3,13534.0621
597,-76.5537,-6.31989,121.2041016,0,45348.7,1.3,13174.49131
598,-76.4537,-6.31989,121.2925034,85281,46934.4,1.3,13635.16142
599,-76.3537,-6.31989,121.4772034,0,50532.5,1.3,14680.46453
600,-76.2537,-6.31989,121.8063965,0,55116.5,1.3,16012.18668
601,-76.1537,-6.31989,122.3246994,0,57340,1.3,16658.14746
602,-76.0537,-6.31989,123.0716019,85281,53038.5,1.3,15408.49588
603,-75.9537,-6.31989,124.0803986,0,42787.9,1.3,12430.53972
604,-75.8537,-6.31989,125.3785019,85281,32147.4,1.3,9339.311643
